medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
88644,Depression monitoring verbal invite,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
34390,"Single major depressive episode, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
2972,Postviral depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
32841,Referral for guided self-help for depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
25697,"Recurrent major depressive episodes, severe, no psychosis",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
59869,Loss of interest in previously enjoyable activity,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",symptom,"","","",2,read
8478,Reactive depressive psychosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
8584,[X]Depressive neurosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
9970,Depression anxiety stress scales depression score,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",14,1,"",2,read
24927,[X]Mental and behav disorders assoc with the puerperium NEC,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
11329,[X]Endogenous depression without psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
47009,[X]Recurrent depress disorder cur epi severe with psyc symp,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
54999,Depression self rating scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",50,1,"",2,read
85852,Depression monitoring telephone invite,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
42975,Hamilton rating scale for depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",17,1,"",2,read
19696,[X]Recurrent episodes of psychogenic depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
24112,[X]Single episode of psychotic depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
22116,"[X]Recurrent depressive disorder, currently in remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
101054,"[X]Single major depr ep, severe with psych, psych in remiss",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
98346,"[X]Major depression, mild",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
40224,[X]Mild mental/behav disorder assoc with the puerperium NEC,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
35671,"Recurrent major depressive episodes, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
55384,"Recurrent major depressive episodes, in full remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
24171,"Recurrent major depressive episodes, severe, with psychosis",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
37090,[X]Unspecified mood affective disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
18510,[X]Single episode of psychogenic depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
53148,Loss of hope for the future,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",symptom,"","","",2,read
28248,[X]Prolonged single episode of reactive depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
10290,[X]Depressive personality disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
23731,[X]Endogenous depression with psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
16861,[X]Recurrent severe episodes of psychotic depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
32159,"Single major depressive episode, severe, with psychosis",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
10720,[X]Atypical depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
98417,"[X]Major depression, severe with psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
11252,"[X]Major depression, recurrent without psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
4979,[X]Postpartum depression NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
43324,"Single major depressive episode, partial or unspec remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
15117,[V]Personal history of affective disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
32941,[X]Recurr severe episodes/major depression+psychotic symptom,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
33425,Other affective psychosis NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
56273,"Recurrent major depressive episodes,partial/unspec remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
24117,[X]Single episode of major depression and psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
47731,[X]Other recurrent depressive disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
23854,[X]Cyclothymic personality,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
19054,[X]Recurrent brief depressive episodes,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
30688,[X]Mixed affective episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
27491,Atypical depressive disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
42836,HAMD - Hamilton rating scale for depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",17,1,"",2,read
29527,[D]Postoperative depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
31633,[X]Affective psychosis NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
57409,"Single major depressive episode, in full remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
41992,Other and unspecified affective psychoses,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
42857,[X]Persistent mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
28863,[X]Single episode of reactive depressive psychosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
41989,[X]Single episode agitated depressn w'out psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
36246,Brief depressive reaction NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",symptom,"","","",2,read
28756,[X]Seasonal depressive disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
26839,[X]Affective personality disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
23642,"[X]Puerperal mental disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
40500,[X]Severe mental and behav disorder assoc wth puerperium NEC,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
28008,[X]Other mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
54607,Unspecified affective psychoses NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
56609,[X]Single episode of masked depression NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
50998,[X]Other single mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
37764,[X]Recurrent severe episodes/reactive depressive psychosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
56982,Zung self-rating depression scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",50,1,"",2,read
20785,[X]Post-schizophrenic depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
39767,"[X]Persistent mood affective disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
31757,[X]Recurr severe episodes/psychogenic depressive psychosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
59386,[X]Single episode vital depression w'out psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
16178,Unspecified affective personality disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
29921,[X]Other recurrent mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
52678,[X]Single episode of psychogenic depressive psychosis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
103677,[X]Antenatal depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
51497,Affective personality disorder NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
36616,[X]Monopolar depression NOS,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
29579,[X]Other specified mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
101423,MADRS - Montgomery-Asberg depression rating scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",20,1,"",2,read
46756,"Mental disorders in pregnancy, childbirth and the puerperium",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
89707,WHO depression scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",0,1,"",2,read
101250,HAMD - Hamilton rating scale for depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",17,1,"",2,read
73991,"[X]Vital depression, recurrent without psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
96995,On full dose long term treatment depression - enh serv admin,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
54848,[X]Cycloid personality,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
49879,[X]Mental/behav dis oth stims inc caffeine: psychotic dis,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
50243,[X]Other persistent mood affective disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
56130,DSRS - Depression self rating scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",15,1,"",2,read
44927,HRSD - Hamilton rating scale for depression,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",17,1,"",2,read
37942,SDS - Zung self-rating depression scale,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",50,1,"",2,read
100628,Mental disorder in puerperium - baby previously delivered,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
103283,Mental disorder in the puerperium - baby delivered,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,read
74050,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74079,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74155,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74293,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74296,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74352,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74470,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74624,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
74775,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
75087,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
75612,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
76768,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
77005,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
77229,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
78918,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
79163,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
79246,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
79553,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
80858,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
83126,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
83254,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
84210,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
84554,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
85574,"",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,OXMIS
F340,Cyclothymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F32,Depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F329,"Depressive episode, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F341,Dysthymia,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F320,Mild depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F321,Moderate depressive episode,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F063,Organic mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F328,Other depressive episodes,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F38,Other mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F348,Other persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F338,Other recurrent depressive disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F381,Other recurrent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F380,Other single mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F388,Other specified mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F349,"Persistent mood [affective] disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F34,Persistent mood [affective] disorders,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F33,Recurrent depressive disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F330,"Recurrent depressive disorder, current episode mild",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F331,"Recurrent depressive disorder, current episode moderate",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F333,"Recurrent depressive disorder, current episode severe with psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F332,"Recurrent depressive disorder, current episode severe without psychotic symptoms",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F334,"Recurrent depressive disorder, currently in remission",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F339,"Recurrent depressive disorder, unspecified",mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F323,Severe depressive episode with psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F322,Severe depressive episode without psychotic symptoms,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
F39,Unspecified mood [affective] disorder,mMHP1,Depression,Depression incl. antidepressants,Common mental health problems,mMHPs,"",diagnostic,"","","",2,ICD-10
46173,Beck scale for suicide ideation,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","",2,1,"",2,read
110167,Initiation of suicide risk management document,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
9504,Suicidal - symptom,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
1712,Suicidal ideation,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
4067,Suicidal plans,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
15437,Suicidal,mMHP1,Suicidal ideation,Depression incl. antidepressants,Common mental health problems,mMHPs,"","","","","",2,read
F53,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F530,"Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F538,"Other mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F539,"Puerperal mental disorder, unspecified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
F531,"Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified",mMHP10,Puerperal mental disorder NOS,Puerperal mental health problem NOS,Common mental health problems,mMHPs,"","","","","",2,ICD-10
912,[D]Anorexia,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
2135,Anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
7744,Anorexia symptom,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
7608,Appetite loss - anorexia,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
8027,H/O: anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
30570,[X]Anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
53746,[D]Anorexia NOS,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
34929,[X]Atypical anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
33863,[X]Atypical bulimia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,read
94230,AAQ - Anorexia attitudes questionnaire,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","",0,1,"",2,read
R630,Anorexia,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
F500,Anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
F501,Atypical anorexia nervosa,mMHP11,Anorexia,Anorexia nervosa,Eating disorders,mMHPs,"","","","","",2,ICD-10
9581,[X]Bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
4377,Bulimia (non-organic overeating),mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
605,[D]Bulimia NOS,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
6583,[X]Bulimia NOS,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
6796,[X]Psychogenic vomiting,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
16622,[X]Vomiting associated with other psychological disturbances,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
F503,Atypical bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
F502,Bulimia nervosa,mMHP12,Bulimia,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,ICD-10
6159,[X]Eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
7743,Other and unspecified non-organic eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
11612,Referral to eating disorders clinic,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
12201,Eating disorder counselling,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
95883,Seen in eating disorder clinic,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
36946,"[X]Eating disorder, unspecified",mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
2871,Cyclical vomiting - psychogenic,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
17642,[D]Excessive eating,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
4835,Pica,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
26518,Binge eating,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
22820,Non-organic loss of appetite,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
98138,Dissatisfied with body image,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"",symptom,"","","",2,read
11608,Compulsive eating disorder,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
3422,Psychogenic vomiting NOS,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
108164,Suspected binge eating disorder,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"",symptom,"","","",2,read
32892,Non-organic eating disorder NOS,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
15235,[D]Polyphagia,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
44544,Unspecified non-organic eating disorder,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
17203,[X]Psychogenic loss of appetite,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
34995,[X]Other eating disorders,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
31227,Polyphagia symptom,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
35490,Excessive eating - polyphagia,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
21865,Change in body image counselling,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
39383,[X]Overeating associated with other psychological disturbncs,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
31177,Distorted body image,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"",symptom,"","","",2,read
17439,[X]Psychogenic overeating,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
61236,Other specified non-organic eating disorder,mMHP12,Eating disorder,Eating disorders NOS (incl. Bulimia),Eating disorders,mMHPs,"","","","","",2,read
