medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
112601,Escharotomy of burnt skin of neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C800,"","","","",1,read
59216,Forehead - 2nd degree burn,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12711,"","","","",1,read
T26,Burn and corrosion confined to eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T20,Burn and corrosion of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T271,Burn involving larynx and trachea with lung,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T261,Burn of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T264,"Burn of eye and adnexa, part unspecified",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T260,Burn of eyelid and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T201,Burn of first degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T270,Burn of larynx and trachea,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T280,Burn of mouth and pharynx,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T263,Burn of other parts of eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T202,Burn of second degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T203,Burn of third degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T200,Burn of unspecified degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T262,Burn with resulting rupture and destruction of eyeball,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T31,Burns classified according to extent of body surface involved,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T311,Burns involving 10-19% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T312,Burns involving 20-29% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T313,Burns involving 30-39% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T314,Burns involving 40-49% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T315,Burns involving 50-59% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","",2,1,ICD-10
T316,Burns involving 60-69% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T317,Burns involving 70-79% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","",2,1,ICD-10
T318,Burns involving 80-89% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","",2,1,ICD-10
T319,Burns involving 90% or more of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T310,Burns involving less than 10% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T275,Corrosion involving larynx and trachea with lung,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T266,Corrosion of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T269,"Corrosion of eye and adnexa, part unspecified",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T265,Corrosion of eyelid and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T205,Corrosion of first degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T274,Corrosion of larynx and trachea,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T285,Corrosion of mouth and pharynx,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T268,Corrosion of other parts of eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T206,Corrosion of second degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T207,Corrosion of third degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T204,Corrosion of unspecified degree of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T267,Corrosion with resulting rupture and destruction of eyeball,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T32,Corrosions classified according to extent of body surface involved,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T321,Corrosions involving 10-19% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T322,Corrosions involving 20-29% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T323,Corrosions involving 30-39% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T324,Corrosions involving 40-49% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T325,Corrosions involving 50-59% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T326,Corrosions involving 60-69% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T327,Corrosions involving 70-79% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T328,Corrosions involving 80-89% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T329,Corrosions involving 90% or more of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T320,Corrosions involving less than 10% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","",2,1,ICD-10
T954,Sequelae of burn and corrosion classifiable only according to extent of body surface involved,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,"","","","","",1,ICD-10
4846,Burn of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH2..00,"","","","",1,read
6969,Burn of the trunk NOS,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH2z.00,"","","","",1,read
4884,Unspecified thickness burn of the back (excluding buttock),HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20400,"","","","",1,read
4379,Unspecified thickness burn of the buttock,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20500,"","","","",1,read
5507,Unspecified thickness burn of unspecified part of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20000,"","","","",1,read
60463,Superficial burn of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21.00,"","","","",1,read
71545,Superficial partial thickness burn unspecified part of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22000,"","","","",1,read
22347,"Abrasion or friction burn of trunk, infected",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SD11.00,"","","","",1,read
46867,Burn of the oesophagus,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH72.00,"","","","",1,read
56523,Superficial burn of unspecified part of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21000,"","","","",1,read
48930,Unspecified thickness burn of the trunk NOS,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20z00,"","","","",1,read
37107,Superficial burn of the buttock,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21500,"","","","",1,read
33412,Partial thickness burn of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22.00,"","","","",1,read
48722,Unspecified thickness burn of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20.00,"","","","",1,read
47783,Superficial burn of the back (excluding buttock),HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21400,"","","","",1,read
54238,Superficial partial thickness burn of the buttock,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22500,"","","","",1,read
51037,"Erythema of trunk, 1st degree burn",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21.11,"","","","",1,read
56433,Full thickness burn of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23.00,"","","","",1,read
42876,Deep full thickness burn of back without loss of body part,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH24400,"","","","",1,read
73072,"Full thickness burn of the trunk, unspecified",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23000,"","","","",1,read
61265,Superficial burn of the trunk NOS,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH21z00,"","","","",1,read
50659,Partial thickness burn of the trunk NOS,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22z00,"","","","",1,read
65728,Full thickness burn of the back (excluding buttock),HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23400,"","","","",1,read
56746,Full thickness burn of the buttock,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23500,"","","","",1,read
56309,"Abrasion/friction burn of trunk, without infection NOS",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SD10z00,"","","","",1,read
96082,Superficial partial thickness burn of back (excl buttock),HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22400,"","","","",1,read
60640,Unspecified thickness burn of multiple sites of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH20x00,"","","","",1,read
60531,Deep partial thickness burn of the buttock,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22C00,"","","","",1,read
50597,Burn of the lung,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH71200,"","","","",1,read
51950,"Deep full thickness burn of buttock, with loss of body part",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH25500,"","","","",1,read
61668,"Blister of trunk, second degree burn",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22.11,"","","","",1,read
99076,Burn of the trachea,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH71100,"","","","",1,read
71148,Deep partial thickness burn of the back (excluding buttock),HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22B00,"","","","",1,read
72499,"Deep full thickness burn of buttock, no loss of body part",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH24500,"","","","",1,read
100893,Full thickness burn of the trunk NOS,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23z00,"","","","",1,read
94172,Partial thickness burn of multiple sites of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH22x00,"","","","",1,read
69933,"Sequelae of burn, corrosion and frostbite of trunk",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SC44000,"","","","",1,read
111395,"Deep full thickness burn multiple sites trunk, no BPL",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH24x00,"","","","",1,read
103279,"Deep full thickness burn of trunk unsp, no loss of body part",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH24000,"","","","",1,read
62677,Deep full thickness burn of trunk without loss of body part,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH24.00,"","","","",1,read
61237,"Deep full thickness burn of trunk, with loss of body part",HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH25.00,"","","","",1,read
112565,Full thickness burn of multiple sites of the trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,SH23x00,"","","","",1,read
T21,Burn and corrosion of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T211,Burn of first degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T281,Burn of oesophagus,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T212,Burn of second degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T213,Burn of third degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T210,Burn of unspecified degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T215,Corrosion of first degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T286,Corrosion of oesophagus,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T216,Corrosion of second degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T217,Corrosion of third degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
T214,Corrosion of unspecified degree of trunk,HPRCM4,"Thermal injuries - trunk, back or trachea","Thermal injuries - trunk, back or trachea",Child Injuries,HRP-CM,"","","","","",1,ICD-10
721,Fracture of skull,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S0...00,"","","","",1,read
35456,Intracranial injury excluding those with skull fracture,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S6...00,"","","","",1,read
10201,Brain injury NOS,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S64..11,"","","","",1,read
15184,Fracture of vault of skull,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S00..00,"","","","",1,read
2461,Fracture of base of skull,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S01..00,"","","","",1,read
57328,Skull fracture NOS,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S03z.00,"","","","",1,read
23780,Depressed skull fracture NOS,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S03z.11,"","","","",1,read
20195,Fracture of vault of skull NOS,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S00z.00,"","","","",1,read
39859,Multiple skull fractures,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S04..12,"","","","",1,read
47842,Closed fracture vault of skull without intracranial injury,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,S000.00,"","","","",1,read
S021,Fracture of base of skull,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","","",1,ICD-10
S029,"Fracture of skull and facial bones, part unspecified",HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","","",1,ICD-10
S020,Fracture of vault of skull,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","",2,1,ICD-10
S028,Fractures of other skull and facial bones,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","","",1,ICD-10
S027,Multiple fractures involving skull and facial bones,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","","",1,ICD-10
T902,Sequelae of fracture of skull and facial bones,HPRCM5,Fracture or crush injury - skull or intracranial,Skull fractures or intracranial crush injury,Child Injuries,HRP-CM,"","","","","",1,ICD-10
23564,Drowning,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN41300,"","","",2,1,read
31970,Drowning and nonfatal submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN41.00,"","","",2,1,read
23426,"Nonfatal submersion, unspecified",HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN41200,"","","",2,1,read
21170,Accidental drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TF0..00,"","","",2,1,read
T751,Drowning and nonfatal submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","",2,1,ICD-10
W660,Drowning and submersion following fall into bath-tub,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","",2,1,ICD-10
W700,Drowning and submersion following fall into natural water,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W680,Drowning and submersion following fall into swimming-pool,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W688,Drowning and submersion following fall into swimming-pool,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W650,Drowning and submersion while in bath-tub,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","",2,1,ICD-10
W690,Drowning and submersion while in natural water,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W698,Drowning and submersion while in natural water,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W670,Drowning and submersion while in swimming-pool,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W679,Drowning and submersion while in swimming-pool,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W730,Other specified drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W737,Other specified drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W740,Unspecified drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W748,Unspecified drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
W749,Unspecified drowning and submersion,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,"","","","","",1,ICD-10
15465,Death of infant,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,13M2.00,"","","","",1,read
5118,Anoxic brain damage,HPRCM6,Child harm by undetermined intent - Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,F281.00,"","","",3,1,read
17097,Injury undetermined whether accidentally/purposely inflicted,HPRCM6,"Child harm by undetermined intent - NOS or rarer events (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN...00,"","","","",1,read
