code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
54209	Advice to change alcohol intake	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
65932	[X]Alcoholic jealousy	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
39726	[X]Eviden alcoh involv blood alcoh level 240mg/100ml or more	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
66019	Suspect fetal damage from maternal alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
68111	Other alcoholic psychosis NOS	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
101718	Drinks in morning to get rid of hangover	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
44783	Pain in lymph nodes after alcohol consumption	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
57202	[X]Eviden of alcohl involv blood alcohl level 20-39mg/100ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
61383	Planned reduction of alcohol consumption	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
104649	Replaces meals with drinks	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
110494	Alcohol harm reduction programme	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
43813	Police:venesect-alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
108205	"Clinical Institute Withdrawal Assessment for Alcohol, revisd"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
109675	Hospital alcohol liaison team report received	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
72757	Fetus/neonate affected by placental/breast transfer alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
44686	[X]Evid alcoh invol determ by level of intox sev alcoh intox	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
66699	Fetus and newborn affected by maternal use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
41920	Alcohol amnestic syndrome NOS	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
57242	[X]Eviden of alcohl involv blood alcohl level 60-79mg/100ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
61750	Comprehensive drinker profile	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
64409	Self-monitoring of alcohol intake	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
69331	MAST - Michigan alcoholism screening test	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
56441	Michigan alcoholism screening test	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
62299	SADD - Short alcohol dependence data	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
97163	Advice to change alcoholic drink intake	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
105144	"Cycle of change stage, alcohol"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
105273	[X]Evid alcoh invol determ by levl of intox mild alcoh intox	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
39738	[X]Evid alcoh invl determ by levl intox very sev alcoh intox	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
56369	HO/RTS-police:venesect alc	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
59079	[X]Eviden of alcohl involv blood alcohl level 40-59mg/100ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
68159	"[X]Poison/exposure ?intent, to alcohol at home"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
73480	[X]Evid alcoh invol determ by level of intox mod alcoh intox	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
73876	[X]Alcohol deterrents caus adverse effects in therapeut use	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
102121	Police:venesect-alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
104109	Drinks only	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			read	2
54504	[X]Eviden of alcoh involv blood alcoh level 100-119mg/100ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
61190	[X]Pois/expos ?intent to alcohol unspecif place	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
69691	[X]Dipsomania	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
70939	Munich alcoholism test	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
95650	Advice to change drink intake	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			read	2
96219	[X]Pois/expos ?intent alcohol in street/highway	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
97916	Fetal alcohol syndrome	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
99985	Brief Michigan alcoholism screening test	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild	1		read	2
109105	Refer to MH services deferred until alcohol misuse resolved	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
112448	[X]Pois/expos ?intent to alcohol at res institut	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
112645	[X]Intent self pois alcohol in street/highway	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			read	2
F10	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F100	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F101	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F102	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F103	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F104	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F105	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F106	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F107	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F108	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
F109	Mental and behavioural disorders due to use of alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
G312	Degeneration of nervous system due to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
G405	Special epileptic syndromes	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
G621	Alcoholic polyneuropathy	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
G721	Alcoholic myopathy	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
I426	Alcoholic cardiomyopathy	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K70	Alcoholic liver disease	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K700	Alcoholic fatty liver	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K701	Alcoholic hepatitis	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K702	Alcoholic fibrosis and sclerosis of liver	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K703	Alcoholic cirrhosis of liver	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K704	Alcoholic hepatic failure	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K709	"Alcoholic liver disease, unspecified"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K852	Alcohol-induced acute pancreatitis	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
K860	Alcohol-induced chronic pancreatitis	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
O354	Maternal care for (suspected) damage to fetus from alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
R780	Finding of alcohol in blood	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
T510	Toxic effect: Ethanol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X450	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X451	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X452	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X454	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X455	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X456	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X458	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X459	Accidental poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X650	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X651	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X652	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X654	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X655	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X656	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X658	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
X659	Intentional self-poisoning by and exposure to alcohol	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y15	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y150	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y151	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y152	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y153	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y154	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y155	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y156	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y157	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y158	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y159	"Poisoning by and exposure to alcohol, undetermined intent"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y90	Evidence of alcohol involvement determined by blood alcohol level	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y900	Blood alcohol level of less than 20 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y901	Blood alcohol level of 20-39 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y902	Blood alcohol level of 40-59 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y903	Blood alcohol level of 60-79 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y904	Blood alcohol level of 80-99 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y905	Blood alcohol level of 100-119 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			ICD-10	2
Y906	Blood alcohol level of 120-199 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			ICD-10	2
Y907	Blood alcohol level of 200-239 mg/100 ml	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y908	Blood alcohol level of 240 mg/100 ml or more	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y909	"Presence of alcohol in blood, level not specified"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			ICD-10	2
Y91	Evidence of alcohol involvement determined by level of intoxication	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y910	Mild alcohol intoxication	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Mild			ICD-10	2
Y911	Moderate alcohol intoxication	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Moderate			ICD-10	2
Y912	Severe alcohol intoxication	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y913	Very severe alcohol intoxication	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Y919	"Alcohol involvement, not otherwise specified"	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Z502	Alcohol rehabilitation	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Z714	Alcohol abuse counselling and surveillance	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
Z721	Alcohol use	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-10	2
5712	Alcoholiccirrhosisofliver	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-9	2
5713	Alcoholicliverdamageunspecified	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-9	2
E244	AlcoholinducedpseudoCushingsyndrome	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-9	2
E512	Wernickeencephalopathy	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			ICD-9	2
p_U522	Delivery of rehabilitation for alcohol addiction	Alcohol misuse	Alcohol misuse	Alcohol misuse	Substance misuse	Severe			OPCS-4	2
110928	Opioid analgesic dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
51668	"Adverse reaction to lysergide, LSD"	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
171	Overdose of drug	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe		2	read	2
7496	Drug addiction therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
5105	Drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
689	Heroin dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
460	Benzodiazepine dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
1588	Misuse of drugs NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
6111	Drug addictn therap-methadone	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
3519	Drug addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
16243	Opioid type drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
6595	Cause of overdose - deliberate	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
24315	FP10(MDA) issued	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
697	[X]Deliberate drug overdose / other poisoning	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
9273	Substance abuse counselling	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
3844	Drug withdrawal syndrome	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
1493	Cause of overdose - accidental	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
4564	[X]Heroin addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
4701	H/O: drug dependency	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
9096	Under care of community drug team	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
8490	Drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
31213	Substance misuse monitoring	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
9948	Seen in drug rehabilitation centre	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
3222	Detoxification dependence drug	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
16374	Methadone dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
12651	H/O: drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
8463	[V]Drug abuse counselling and surveillance	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
98221	Seen in substance misuse clinic	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
3635	Nondependent cannabis abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
93412	Substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
30694	Drug addiction maintenance therapy - methadone	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
21670	Health ed.- drugs of addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
78442	H/O cannabis misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
3565	Suspected drug abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
10538	[X]Drug addiction - opioids	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
18379	[X]Overdose - paracetamol	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
8284	Cannabis type drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
6988	[V]Drug use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
72663	Substance misuse clinical management plan reviewed	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
54356	Drug abuse monitoring	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
29446	Drug dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
28971	FH: Drug dependency	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
7747	Nondependent abuse of drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
21662	[X]Drug addiction - cannabis	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
24441	Opioid drug dependence NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
82471	H/O cocaine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
22675	H/O: recreational drug use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
11708	Overdose of biological substance	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
28976	Drug addiction detoxification therapy - methadone	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
11840	Cocaine type drug dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
22186	Amphetamine or other psychostimulant dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
45550	Substance misuse clinical management plan agreed	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
9024	Drug dependence therapy	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
34115	Lifestyle advice regarding drug misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
9151	Drugs of abuse screening	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
30750	Delivery of rehabilitation for drug addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
12856	Referral to drug abuse counsellor	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
59961	Drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
30094	Advice on drugs of addiction	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
22079	Injecting drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
34398	Drug misuse - enhanced services administration	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30598	Opiate dependence detoxification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
86036	H/O opiate misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30251	Intravenous drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
96925	Heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
19478	Drug induced parkinsonism	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
82479	H/O heroin misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
85956	History of substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
86754	H/O daily cannabis misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
13568	H/O: repeated overdose	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
10860	Nondependent cocaine abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
97025	Drug misuse behaviour	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
85096	H/O amphetamine misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
16256	Drug psychoses	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
97028	Illicit drug use	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
25925	Prolonged high dose use of cannabis	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
6107	Suspected abuse soft drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
26002	Drug psychosis NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30465	DNA - Did not attend substance misuse clinic	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
19351	Advice to stop taking a drug	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
5203	Glue sniffing dependence	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
9615	[X]Drug addiction NOS	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
26831	Nondependent opioid abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
90879	Christo inventory for substance-misuse services score	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
99775	Intentional overdose of prescription only medication	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
29017	Drug rehabilitation	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30550	Never injecting drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
32709	Previously injecting drug user	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
25175	Misuse of prescription only drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
102572	Substance misuse assessment	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
10658	HoNOS item 3 - alcohol/drug problem	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Mild	1		read	2
97148	Does not misuse drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
98434	High risk drug monitoring annual review	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
11746	[X]Drug addiction - cocaine	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
28422	[V]Drug rehabilitation	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
21096	[V]Personal history of psychoactive substance abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
7234	Suspected abuse hard drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
29728	Drug addiction notification	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
22481	Nondependent amphetamine or other psychostimulant abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
28766	Persistent substance misuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
8608	Analgesic abuse	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
38029	Misuses drugs orally	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
22530	Initial substance misuse assessment	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
26686	Neonatal Abstinence Syndrome	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
26096	Smokes drugs	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Moderate			read	2
28710	[X]Overdose - heroin	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
30614	Drug detoxification programme completed	Drug misuse	Drug misuse	Drug misuse	Substance misuse	Severe			read	2
